hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
77192,734093954806448128,-243.65400000000002,90.9136,471.05400000000003,-0.278364,0.184727,0.600713,0.0
77196,418842049609990144,-246.174,73.1157,550.205,-0.315771,0.176175,0.755795,0.0
77241,4516725064216578,-188.998,-185.648,607.689,-0.146281,-0.0817398,0.206141,0.0
77285,153128915680886784,25.3891,-261.043,608.349,0.255092,-1.82607,4.25464,0.0025974461111554843
77319,639514583060447232,221.385,-138.511,577.2919999999999,0.128329,-0.1674,0.450007,0.0
77358,4533836197134336,254.972,52.922,645.946,0.168228,0.108221,0.49311000000000005,0.0
77387,166634148285382656,130.076,228.486,657.988,0.458426,0.9581040000000001,2.66625,0.001385494362466321
77389,4508616149172224,129.81,228.71,653.375,0.71018,1.09674,3.24075,0.0018558014740749909
77410,418854144237895680,-0.16754000000000002,265.505,613.401,0.139052,0.679856,1.4221700000000002,0.0
77422,418847272307003393,-53.4546,254.926,630.686,0.012036700000000001,0.183263,0.158409,0.0
77523,409835468830539776,-131.715,-223.229,772.345,-0.314542,-0.38760300000000003,1.49315,0.0
77533,364794937071370240,-75.03,-245.39700000000002,727.915,-0.0976793,-0.579399,1.69582,0.0
77568,810649719649873922,102.848,-237.851,761.42,-0.0890577,-0.126117,-0.026543200000000003,0.0
77645,571958801943494656,214.83700000000002,148.25,771.931,0.6064609999999999,0.504645,2.33081,0.0
77658,355791860985233408,168.878,195.416,745.336,0.0545413,0.17313199999999998,0.5218689999999999,0.0
77685,932255568226156544,-9.690489999999999,256.945,763.85,-0.0828918,0.20457,0.604379,0.0
77689,499901276641832962,-53.5786,251.938,701.688,-0.150946,0.270094,0.00166921,0.0
77707,4529987906437120,-142.93200000000002,217.084,733.3330000000001,-0.46337,0.566674,2.06635,0.0
77709,117100187381399552,-129.004,222.96900000000002,722.332,-0.0313162,0.198622,0.544197,0.0
77745,747598225338269696,-246.955,85.4393,706.0,-0.287643,0.0186014,0.769599,0.0
77755,423347298504802304,-258.225,43.4291,709.439,-0.196051,-0.057658600000000004,0.397782,0.0
77790,27039189950267392,-133.368,-225.715,825.326,-0.0888087,-0.299937,0.9756090000000001,0.0
77802,864691540788776961,-61.9741,-253.898,789.79,-0.167045,-0.300106,0.315822,0.0
77803,391818871297802240,-67.1004,-251.817,866.791,-0.37750500000000003,-1.7080799999999998,5.88202,0.0
77804,517921516290048000,-79.0508,-246.96599999999998,860.197,-0.220652,-0.44151599999999996,1.6611599999999997,0.0
77814,743106582899851264,-28.4384,-258.851,861.046,0.0356235,-0.37294,1.23106,0.0
77828,468377728500891648,54.2409,-254.859,794.697,0.030820499999999997,-0.49638999999999994,1.51891,0.0
77835,364799953609953281,119.211,-236.856,856.9960000000001,-0.108851,-0.214785,0.23337399999999997,0.0
77836,797142425461071874,116.49799999999999,-237.528,818.681,0.0551418,-0.247331,0.151253,0.0
77857,639513277390389248,237.428,-106.98,788.255,1.7300799999999998,-0.860316,5.81155,0.0
77912,878202408373583872,106.757,237.563,813.7739999999999,0.7169,1.41155,4.93384,0.0
77954,878207631053815808,-211.19099999999997,159.135,823.422,-1.62878,1.3231600000000001,6.51166,0.0
78015,153128778241933312,-43.81,-258.07,922.977,-0.133218,-1.25581,4.429530000000001,0.0
78038,495402487361044480,109.104,-236.30200000000002,952.253,0.168651,-0.191164,0.9204709999999999,0.0
78043,707071669847457792,127.632,-223.548,926.253,0.127381,-0.37402199999999997,1.4315200000000001,0.0
78059,427844438501359616,226.511,-127.816,903.063,1.55708,-0.967575,6.36212,0.0
78076,18019964787097600,252.423,47.9326,962.173,1.73748,0.252895,6.54889,0.0
78140,103606087332134912,-212.24900000000002,144.756,969.2,-0.6597930000000001,0.363175,2.85035,0.0
78235,90072954620084224,247.903,-89.61200000000001,1045.42,0.5489539999999999,-0.276316,2.39222,0.0
78331,562952839656116225,-264.48400000000004,4.22352,993.94,-0.302809,-0.014956700000000002,0.182793,0.0
78374,747605578322280448,-175.995,-315.525,-1014.2,-0.107368,-0.413367,-1.18455,0.0
78375,220681673140862976,-146.724,-328.926,-1030.42,-0.267988,-0.34661,-1.23074,0.0
78392,4508135112835072,94.415,-348.115,-1033.73,0.375931,-0.974841,-2.9814,0.0010700903090161212
78412,274725212266692608,293.181,-210.895,-1038.37,0.328437,-0.101971,-0.972505,0.0
78434,211671037912285184,356.648,46.5893,-1074.52,1.21307,0.26414099999999996,-3.70759,0.0012526122633355794
78452,139615299300229120,246.533,262.72700000000003,-992.943,0.8185640000000001,1.0261,-3.64174,0.0013155808527771096
78490,49540695412703232,-260.85200000000003,248.085,-999.1569999999999,-0.925484,0.732214,-3.2980199999999997,0.0010417741317057677
78501,117099362747678720,-327.95599999999996,159.809,-1066.66,-0.874366,0.543442,-2.99593,0.0011787923385483932
78514,743105758266130432,-356.92,-9.31408,-937.5039999999999,-0.346047,0.10293800000000002,-0.935271,0.0
78553,837678120625504256,-146.94299999999998,-325.33,-881.779,-0.21073699999999998,-0.21476199999999998,-0.728325,0.0
78561,27043313118871552,-8.579880000000001,-360.345,-963.7410000000001,-0.11065499999999999,-0.14771700000000001,-0.45863699999999996,0.0
78638,355793853850058752,311.645,179.14,-966.655,0.31708000000000003,0.060917099999999995,-0.8483620000000001,0.0
78639,743095244186189824,309.493,184.947,-877.25,0.186635,-0.012781299999999999,-0.43145900000000004,0.0
78651,873699358502027264,201.035,298.567,-959.727,0.9248280000000001,1.1893,-4.01336,0.002154926883845178
78702,671045896485470208,-281.647,227.018,-944.1,-0.08327419999999999,0.200157,-0.546507,0.0
78724,639522966853390337,-359.087,14.5964,-965.1039999999999,-0.179527,0.053161,-0.0653524,0.0
78757,639517537997946880,-237.562,-273.562,-858.6339999999999,-0.41303,-0.31696399999999997,-1.2336,0.0
78814,450360787370770432,351.796,-74.5041,-796.5039999999999,0.446995,-0.200348,-1.08436,0.0
78818,220679130537005057,361.50800000000004,-17.5119,-834.7739999999999,0.20976599999999998,-0.0247258,-0.0931266,0.0
78822,301741587350683648,365.435,1.27211,-810.847,1.90025,-0.09963989999999999,-4.16965,0.0019891052232184074
78840,117103073599422464,337.038,126.0,-813.738,0.41678999999999994,0.043334899999999996,-0.9441620000000001,0.0
78860,864729267764723712,263.043,250.83,-843.1060000000001,0.271223,0.103996,-0.638862,0.0
78864,4549985274167296,232.267,279.959,-839.1160000000001,0.515918,0.786794,-2.1640900000000003,0.0
78866,103589044901904384,193.019,310.415,-800.4760000000001,0.23892399999999997,0.582616,-1.3790200000000001,0.0
78896,355791448668372992,-123.874,337.564,-877.164,-0.0824119,0.5245609999999999,-1.2901799999999999,0.0
78930,671045965204946944,-320.362,169.696,-836.0239999999999,-0.545315,0.167989,-1.3067,0.0
78958,598981911552991234,-358.335,-24.3357,-681.4960000000001,-0.202605,0.140549,-0.0510495,0.0
78969,4519473826496512,-345.12300000000005,-94.4155,-742.635,-0.39417800000000003,0.00533113,-0.807228,0.0
79042,4504011944230912,133.953,-332.01300000000003,-677.533,0.599383,-1.75935,-3.5183800000000005,0.001950680930234545
79061,707076067893968896,298.27299999999997,-201.33900000000003,-741.687,0.47307200000000005,-0.192591,-1.04565,0.0
79071,364795555546660864,354.13800000000003,-78.2338,-675.248,2.09557,-0.349721,-3.88285,0.002402273015794243
79090,495397195961335808,353.525,55.1359,-692.4830000000001,0.9700549999999999,0.255949,-1.9375200000000001,0.0011986049671595426
79129,166634835480150016,147.10299999999998,325.233,-721.195,0.5633229999999999,0.998691,-2.31622,0.0011672223934535084
79141,220677343813828608,-9.23908,356.913,-692.809,0.0787727,0.9672040000000001,-1.86922,0.0
79247,301747565945159680,-150.42,-326.697,-615.989,-0.566577,-1.48771,-2.67559,0.001998752313002571
79252,139615368019705856,-45.5995,-361.32,-577.899,0.058423,-0.397877,-0.640429,0.0
79255,40533908474822656,-77.0884,-350.944,-663.1519999999999,-0.14319500000000002,-0.143494,-0.35165599999999997,0.0
79390,211680177619472385,232.513,279.66200000000003,-615.951,0.0267238,0.18466,-0.0699225,0.0
79400,171138572546473984,167.696,321.89799999999997,-653.714,-0.0149761,0.19688699999999998,-0.33673200000000003,0.0
79410,418854625274232832,93.1192,350.566,-664.7539999999999,0.058000800000000005,0.412608,-0.756152,0.0
79497,238698064515170304,-330.04900000000004,-141.88299999999998,-530.3969999999999,-0.22108899999999998,0.016989599999999997,-0.31697800000000004,0.0
79507,27025446054920192,-284.45799999999997,-223.16,-549.326,-1.14404,-0.7567,-2.07547,0.001472236137447397
79522,549440116628656129,-212.408,-287.60200000000003,-544.547,-0.08667330000000001,-0.165408,0.07571280000000001,0.0
79525,774620991333597184,-193.03099999999998,-306.283,-482.971,-0.554716,-0.675623,-1.17115,0.0
79562,166635797552824320,2.67772,-362.69800000000004,-516.076,0.104957,-0.348053,-0.5056970000000001,0.0
79569,752105398378430464,5.823869999999999,-356.591,-519.5419999999999,-0.10119500000000001,-0.386841,-0.5646220000000001,0.0
79633,292738167683948546,357.13699999999994,-48.8145,-545.549,0.284,-0.120402,-0.235418,0.0
79638,126103400906489856,358.504,26.135,-478.281,0.22739600000000001,-0.08702819999999999,-0.316862,0.0
79656,27039877161824258,311.21299999999997,180.308,-497.228,0.23953200000000002,0.0636736,0.064514,0.0
79725,711577949534420992,-68.1984,353.286,-542.4169999999999,0.00592524,0.5394979999999999,-0.809059,0.0
79778,662030519629778945,-334.709,131.392,-471.62199999999996,-0.10641500000000001,0.163769,-0.262787,0.0
79826,324262128108175360,-349.175,-86.3377,-427.39300000000003,-0.8871030000000001,-0.110595,-1.05411,0.0
79830,648524118777397248,-337.394,-124.56,-363.837,-0.470954,-0.058757000000000004,-0.465783,0.0
79848,211680658639028224,-275.218,-232.22,-455.66900000000004,-0.542295,-0.317269,-0.79727,0.0
79863,103587945390276608,-163.814,-324.879,-366.13800000000003,-0.391554,-0.538669,-0.6670550000000001,0.0
79873,391817565627744256,-140.02700000000002,-332.965,-416.01599999999996,-0.09201569999999999,-0.490691,-0.557396,0.0
79874,639536023537188864,-144.92700000000002,-330.01,-453.402,0.018269,-0.22363200000000003,-0.270345,0.0
79899,684550716773105664,45.5212,-356.667,-402.24699999999996,0.12118499999999999,-0.10943599999999999,-0.175957,0.0
79907,797144143447994370,148.055,-331.577,-359.23699999999997,-0.053137000000000004,-0.186628,-0.057868499999999996,0.0
79929,238691673620615169,234.864,-273.488,-419.791,0.055936599999999996,-0.269183,0.209108,0.0
79986,734091412185808896,359.465,4.69606,-375.281,1.0641200000000002,0.123054,-1.1043100000000001,0.0013924967058674793
80041,743102665889677312,100.931,346.97900000000004,-433.926,0.176004,0.23806799999999997,-0.35064,0.0
80063,450360581229121537,-57.0797,356.45599999999996,-436.02099999999996,-0.0271843,0.263567,0.143988,0.0
80078,369296749992345600,-204.368,297.257,-443.774,-0.49931000000000003,0.5336390000000001,-0.8936879999999999,0.0
80120,680044918122479616,-357.01,79.0879,-377.24800000000005,-1.30015,0.405776,-1.4102,0.0014649466782788532
80135,648525218289025024,-356.80699999999996,-8.11008,-272.171,-0.734698,0.0902096,-0.545667,0.0
80176,954765182603628545,-269.324,-235.81099999999998,-261.384,-0.150367,-0.321255,-0.06778939999999999,0.0
80242,734105911995400192,125.993,-333.983,-255.482,0.465087,-1.53443,-1.13311,0.0014684560532870717
80323,216184945461166080,359.13300000000004,32.814,-271.224,0.180016,-0.0947993,-0.141594,0.0
80331,779124384802537472,353.314,66.6395,-309.853,0.320789,0.16771,-0.304614,0.0
80339,360292436955627520,346.556,83.4955,-264.685,0.419655,0.2095,-0.34586500000000003,0.0
80393,693557297586114561,143.333,327.507,-269.536,0.225327,0.0694971,-0.0801763,0.0
80399,211679215546798081,145.924,325.944,-335.1,0.295427,0.33095399999999997,-0.13683900000000002,0.0
80478,734096291268657152,-264.815,240.953,-336.06800000000004,-1.02583,1.07182,-1.38065,0.001472316529862265
80493,495404755103776768,-350.57300000000004,85.9972,-339.01800000000003,-0.08133660000000001,0.12825799999999998,-0.128113,0.0
80500,247700109809156096,-355.213,54.6531,-307.9,-0.50667,-0.031874599999999996,-0.44045500000000004,0.0
80502,337771415178579969,-350.32300000000004,69.4957,-345.63599999999997,-0.224541,0.195721,-0.21725,0.0
80519,364795830424567808,-360.455,-15.2079,-163.86599999999999,-0.8228479999999999,0.0731274,-0.34508099999999997,0.0
80527,418837101807665152,-356.657,-46.1144,-184.291,-0.5145109999999999,-0.180554,-0.283551,0.0
80550,797148129160855552,-320.52,-163.73,-157.05200000000002,-0.43291899999999994,-0.340366,-0.23486700000000002,0.0
80554,702563947051483136,-322.466,-158.47899999999998,-178.99400000000003,-0.227269,-0.22637,-0.16434200000000002,0.0
80558,662032649916776448,-311.65,-187.665,-253.263,-0.46253299999999997,-0.404035,-0.408003,0.0
80585,779127820776374272,-200.592,-303.11400000000003,-211.459,-0.22529200000000002,-0.149625,-0.153285,0.0
80629,391813305020186624,101.10799999999999,-347.236,-189.44799999999998,0.269278,-0.550441,-0.306109,0.0
80636,648525287008501760,182.21200000000002,-313.67,-183.21599999999998,0.234683,-0.17865699999999998,-0.136967,0.0
80667,301764196075311105,306.633,-196.942,-227.865,-0.0430754,-0.347582,-0.317237,0.0
80674,927742622749949952,305.66200000000003,-197.949,-252.2,0.15801199999999999,-0.236752,-0.18193,0.0
80692,562951259091369984,332.974,-140.011,-223.67700000000002,0.42917700000000003,-0.0618062,-0.273188,0.0
80694,166646861388578816,345.32099999999997,-119.54,-232.497,0.0681522,-0.134303,-0.0870778,0.0
80719,873700732891561984,360.275,13.2986,-230.28,1.3765100000000001,-0.0585427,-0.8844280000000001,0.0014767873325258441
80724,409831139520286721,359.861,8.909289999999999,-256.125,0.17468599999999998,0.0271308,-0.12309200000000001,0.0
80747,153148363309584385,336.241,129.217,-195.023,0.17555,-0.0924551,-0.193895,0.0
80764,4533286441320448,302.664,193.64700000000002,-242.12400000000002,1.26642,0.9399129999999999,-1.0588600000000001,0.0019859059332389653
80775,562954969943113728,274.926,232.666,-224.297,0.49316099999999996,0.272921,-0.356029,0.0
80781,103589388516073474,227.99400000000003,285.121,-238.143,0.200811,0.06685830000000001,0.00735464,0.0
80852,968286770426806272,-116.943,345.158,-200.89,-0.522173,1.2111,-0.708126,0.0012630632772684233
80882,495396096483266561,-166.2,319.60400000000004,-235.40900000000002,-0.136727,0.19179100000000002,0.041650599999999996,0.0
80884,837678876539748352,-223.67,287.522,-239.293,-0.603876,0.59545,-0.526195,0.0
80901,157628667017560064,-270.44,240.14700000000002,-215.65599999999998,-0.0645995,0.203898,-0.120928,0.0
80948,292739885654081536,-355.126,64.3977,-193.493,-0.337831,-0.0472101,-0.187112,0.0
80951,292734937851756544,-355.29,63.8979,-225.707,-1.5956700000000001,0.174841,-1.05199,0.0018508630828759545
80965,801650423118168064,-359.72,-39.0476,-57.0358,-0.561051,0.0539197,-0.09222489999999998,0.0
81037,540436696945139714,-217.287,-282.899,-64.3102,-0.123991,-0.0868193,-0.129707,0.0
81059,274721295256518656,-80.1749,-353.24699999999996,-86.189,-0.15324200000000002,-0.171476,-0.054771600000000004,0.0
81169,842174710866247680,335.222,-130.541,-75.4166,0.38163,-0.265207,-0.0974477,0.0
81173,166637103239667714,337.00699999999995,-115.539,-101.48700000000001,0.243819,-0.215299,0.114101,0.0
81177,860194538214391808,348.89099999999996,-73.8417,-73.2243,0.219865,0.060545600000000005,-0.0486009,0.0
81188,355785538793373696,355.376,-32.3483,-59.5765,1.8982700000000001,-0.279113,-0.31001,0.0026508988637350844
81208,860190071448403968,359.72,39.0483,-135.846,0.340483,-0.0708765,-0.132233,0.0
81250,671037375270354944,232.285,275.286,-118.06,0.157521,0.0194885,-0.0449065,0.0
81259,716075364408885248,190.57299999999998,308.652,-76.1792,0.484709,0.9962469999999999,-0.214166,0.0012141764857210215
81280,153130839826235392,128.244,336.608,-59.1424,0.151853,0.7076359999999999,-0.122879,0.0
81290,873710010037706754,92.9375,347.38599999999997,-84.9615,0.21564699999999998,0.283641,-0.20130699999999999,0.0
81297,639522898117132288,79.0546,353.76099999999997,-104.01,-0.0214919,0.406175,-0.12260599999999999,0.0
81381,837671660994691072,-247.99599999999998,261.35200000000003,-134.595,-1.95905,2.2240599999999997,-1.01548,0.0026216458686922892
81463,4549710396260352,-356.31,-65.0445,27.5042,-10.6457,-3.27835,-2.93883,0.007561415223411858
81494,648521301278851072,-318.551,-169.041,-12.4689,-0.157886,0.0123795,-0.000649532,0.0
81520,4518924087463937,-242.175,-267.99,-42.1634,-0.229702,-0.114227,-0.0286964,0.0
81535,247701278040260608,-180.925,-311.73900000000003,11.3577,-0.361367,-0.37262199999999995,-0.0008447639999999999,0.0
81541,225191251362709504,-155.847,-330.99800000000005,35.845,-0.11938,-0.502891,0.0575698,0.0
81556,333269670960300032,-105.041,-345.092,-27.8976,-0.151869,-0.134021,-0.0170037,0.0
81578,40535832620171264,1.6445900000000002,-359.17699999999996,53.2122,0.114849,-0.373118,0.0602178,0.0
81596,635008715690344448,106.956,-346.469,4.90111,0.0269997,-0.462175,0.012243500000000001,0.0
81648,454864593156571136,332.787,-140.322,-14.1706,1.04887,-0.324073,-0.0433841,0.001429309869230925
81652,927744890492682240,328.72,-147.065,-36.7657,0.223054,-0.214294,-0.0202384,0.0
81664,585480870819790848,352.57199999999995,-72.1484,-23.7344,0.308397,-0.170739,-0.022203900000000002,0.0
81761,743095175466713088,213.18099999999998,290.97700000000003,34.1315,0.337082,0.6432680000000001,0.06972300000000001,0.0
81795,810661676822036480,87.6917,353.059,31.0379,-0.0662501,0.26648099999999997,-0.002942,0.0
81823,657537021765488641,-26.1579,361.486,-24.8628,0.122954,0.169138,0.197773,0.0
81826,360294567259406336,-26.2166,361.491,53.6952,-0.134812,0.389719,0.0608564,0.0
81839,801640802391425024,-78.0065,356.07300000000004,34.4609,-0.18472,0.32193,0.0327778,0.0
81864,63059878087761922,-171.37400000000002,317.687,-1.6615,-0.0444163,0.33419,0.16513699999999998,0.0
81875,734094229684355072,-177.94799999999998,315.25,-0.9324979999999999,-0.9181739999999999,1.4111799999999999,0.0114145,0.0019362431087888582
81878,851183971722072065,-159.636,322.03700000000003,-3.33665,-0.144957,0.43552299999999994,0.0275167,0.0
81881,436849919769182208,-210.817,294.005,-36.3591,-0.351489,0.298608,-0.049783600000000004,0.0
81908,878210860869222400,-268.801,241.50400000000002,-35.9214,-0.48933699999999997,0.292743,-0.05821619999999999,0.0
81912,797138783312019456,-281.92,222.576,34.1034,-0.186874,0.00540655,0.0168587,0.0
81927,743111805580083200,-319.684,170.58,-17.7285,-0.664572,0.480354,-0.0383112,0.0
81983,932253094324994048,-353.083,-79.2477,81.0221,-0.184918,-0.149006,0.050256800000000004,0.0
81993,117093796486848514,-342.67400000000004,-113.075,123.704,-0.198185,0.0134731,0.25024,0.0
82037,954769649352835072,-199.766,-299.79,63.0164,-0.3041,-0.255342,0.07997660000000001,0.0
82040,950261376801046528,-207.421,-292.41,115.057,-0.324477,-0.274739,0.145919,0.0
82053,517920141900513280,-177.235,-310.832,91.6113,-0.0614649,-0.309419,0.0808073,0.0
82076,54046081746468864,-55.3147,-354.995,117.17299999999999,-0.379076,-1.7486099999999998,0.574158,0.0020496292269833382
82090,54047387416526848,-15.64,-358.869,104.758,-0.145343,-0.783243,0.22952199999999998,0.0
82091,495397058539163649,-22.4966,-357.435,140.346,-0.120025,-0.116053,0.0504345,0.0
82125,675540906178248704,144.554,-329.38800000000003,148.138,0.6295029999999999,-1.16308,0.5485300000000001,0.0011526024585782225
82166,932245397743599616,285.149,-224.11900000000003,136.744,0.49471400000000004,-0.253178,0.206785,0.0
82193,238697583478833152,339.38699999999994,-110.354,68.1631,0.36481199999999997,-0.005717,0.0628489,0.0
82236,873711521866190849,328.11699999999996,149.686,93.1726,0.331883,-0.10055,-0.256536,0.0
82286,265712652892766208,175.178,312.413,150.80100000000002,0.42537299999999995,0.530453,0.279638,0.0
82294,225188021564088322,126.57600000000001,337.61400000000003,153.97299999999998,-0.051397500000000006,0.238465,0.043699,0.0
82338,265715401671835648,6.46002,360.788,134.835,0.111108,0.309123,0.118127,0.0
82422,887210982017859584,-323.274,161.034,109.109,-0.278548,0.0159446,0.0826494,0.0
82469,747602279787397120,-333.67800000000005,-139.572,162.57,-0.962693,-0.284598,0.443223,0.0012062980290639548
82485,153134894292148226,-248.12400000000002,-260.805,232.173,-0.6633220000000001,-0.5365800000000001,0.474763,0.0
82524,346777995941249024,44.0825,-363.17400000000004,217.37400000000002,0.174729,-0.5458310000000001,0.33823800000000004,0.0
82525,292762219484020736,37.5587,-362.56,217.761,0.146429,-0.433724,0.24682199999999999,0.0
82534,418836071015514112,80.6764,-349.918,237.986,0.16170199999999998,-0.237679,0.179822,0.0
82589,4520435899170816,308.959,-194.52900000000002,170.792,0.7328020000000001,-0.33418200000000003,0.376277,0.0
82597,220686552223711232,306.525,-187.71400000000003,234.699,0.28825100000000003,-0.0516182,0.19569,0.0
82601,824160655954149376,353.20599999999996,-87.3712,224.166,1.2203,-0.186446,0.754243,0.0014559624157519688
82642,153136680981757952,317.613,171.57299999999998,159.908,0.32014000000000004,0.048815199999999996,0.14122,0.0
82765,734087357736681472,-211.327,293.747,222.02599999999998,-0.657126,0.73063,0.604939,0.0
82823,878206256664281088,-351.913,74.1468,196.108,-0.22153699999999998,-0.06264460000000001,0.121207,0.0
82832,743111874299559936,-360.522,22.2252,158.85299999999998,-0.78509,-0.055770600000000004,0.347132,0.0
82846,851182940929921025,-353.074,-79.7367,288.36400000000003,-0.969669,-0.23095900000000003,0.665772,0.0
82919,797143868553297920,-177.321,-310.76599999999996,337.204,-0.438713,-0.553092,0.665089,0.0
82973,292736655838674944,155.417,-326.699,341.53,0.389397,-1.0711899999999999,1.03863,0.00124639907812935
83017,481888802260910080,312.108,-175.574,304.561,0.235195,-0.010517,0.18422,0.0
83066,112595831856570370,292.72900000000004,206.76,342.25199999999995,0.346706,0.042785199999999995,0.135875,0.0
83101,292749987433943041,188.229,302.39,270.467,0.0449953,0.279864,0.297836,0.0
83102,427845881610371072,129.08,336.103,344.034,-0.0352711,0.201003,0.192115,0.0
83272,648522881826816000,-268.155,-243.017,458.325,-0.308429,-0.136462,0.429004,0.0
83283,153123555578490882,-250.264,-258.219,403.88199999999995,-0.11286099999999999,-0.23035999999999998,0.299693,0.0
83327,364803595725438976,3.3268,-359.336,409.461,0.10895,-0.31367399999999995,0.38456,0.0
83354,797138920767754241,157.29,-329.291,401.658,-0.20793499999999998,-0.254868,0.0457586,0.0
83374,954767312907407361,261.152,-247.83599999999998,419.569,0.30880100000000005,-0.10937999999999999,0.316358,0.0
83387,639523791470329856,321.559,-168.138,377.621,0.508367,-0.148444,0.540488,0.0
83394,810661608119341057,327.728,-160.105,416.375,0.290404,-0.142344,0.06603010000000001,0.0
83412,873699770818887680,352.26599999999996,-73.0752,442.588,0.472894,0.00670126,0.572296,0.0
83449,815151944870920192,333.885,138.735,410.80800000000005,0.392757,0.050723500000000005,0.452917,0.0
83532,526925829326766080,-36.5977,362.469,369.031,-0.117423,0.127485,0.17131,0.0
83542,27028263553466368,-126.90899999999999,336.81199999999995,418.74800000000005,-0.304786,0.49298400000000003,0.676438,0.0
83612,112593151780192256,-359.648,26.4083,452.49699999999996,-0.24554099999999998,-0.0934263,0.315691,0.0
83674,662041995782397954,-158.792,-324.996,563.3290000000001,-0.152555,0.00488113,0.198902,0.0
83697,180145977959645184,1.58388,-362.47,513.8009999999999,0.106919,-0.700489,0.986557,0.0
83711,950261445520523264,60.8114,-353.421,523.802,-0.00798056,-0.5784020000000001,0.8472709999999999,0.0
83719,45037989138530304,96.6786,-344.82599999999996,548.722,0.260353,-0.540089,0.9190450000000001,0.0
83730,238697239898230785,185.174,-309.409,542.906,0.137654,-0.36199699999999996,0.40115500000000004,0.0
83788,878205363311083520,353.337,65.3662,560.132,0.43395,-0.0268828,0.663937,0.0
83848,427844094903975936,148.313,324.503,557.8,0.293605,0.897017,1.46899,0.0
83911,418836002312822786,-279.03,229.185,496.53,-0.15468099999999999,0.287024,-0.137229,0.0
83924,4518855351205888,-301.663,197.82299999999998,485.199,-1.28263,0.7142609999999999,1.9691299999999998,0.0018592140500530623
83930,801650697996075008,-291.313,208.55900000000003,564.788,-0.190857,0.271386,0.513043,0.0
83945,49541657485377536,-340.961,121.025,492.153,-0.32203899999999996,0.22269899999999998,0.521826,0.0
83953,418842942963187712,-341.926,104.825,523.895,-0.243308,0.18348,0.43766400000000005,0.0
83967,864693945953681408,-356.288,-66.2461,626.252,-0.264548,-0.16295199999999999,0.524972,0.0
83989,364816308828635136,-287.972,-222.78,607.613,-0.275267,-0.34983400000000003,0.745764,0.0
84013,860199004980379648,-84.3369,-354.599,592.685,-0.133793,-0.0824077,0.19403299999999998,0.0
84061,666533638204030976,277.52099999999996,-234.285,610.535,0.0243312,-0.15709700000000001,0.248887,0.0
84162,225211661047300096,12.4297,362.57,654.776,-0.09162719999999999,0.30401500000000004,0.578522,0.0
84181,90088622660780032,-178.632,314.997,631.1469999999999,-0.28874,0.619598,1.2942,0.0
84200,734093954806448128,-328.18300000000005,159.512,666.704,-0.23955300000000002,0.238104,0.59751,0.0
84225,4509165904986112,-359.421,-35.8704,772.2610000000001,-1.12455,-0.00396991,2.39986,0.001523021174382601
84243,558449514889871360,-333.286,-128.809,680.7669999999999,-0.336384,-0.23935900000000002,0.773595,0.0
84252,4516725064216578,-286.561,-218.988,735.288,-0.164466,-0.0243785,0.20590999999999998,0.0
84271,914232511062605824,-119.96799999999999,-341.599,770.4889999999999,-0.183606,-0.8546950000000001,1.87468,0.0
84277,810649719649873922,-88.5261,-349.411,723.1560000000001,-0.151848,-0.018876,-0.025099,0.0
84344,837679151417655296,353.385,-60.2005,686.25,1.74007,-0.403706,3.47709,0.0018832169282065165
84347,135110325283323904,361.908,-1.10356,707.28,0.424196,0.10351099999999999,0.831145,0.0
84356,837672485628411904,353.13199999999995,76.6055,770.1160000000001,1.12446,0.13402999999999998,2.4462099999999998,0.0011504925678533185
84389,734087495175634944,229.329,278.856,772.018,0.5401050000000001,0.49538999999999994,1.57155,0.0
84417,418847272307003393,-28.5953,358.736,723.1139999999999,0.0725336,0.168983,0.156861,0.0
84424,950261514240000000,-101.539,344.18800000000005,770.995,-0.21084099999999997,0.35414,0.889228,0.0
84426,743100398146945024,-114.915,342.43199999999996,706.8439999999999,-0.17613399999999999,0.19952899999999998,0.512938,0.0
84427,499901276641832962,-117.229,342.129,702.5060000000001,-0.205019,0.230605,0.00644045,0.0
84434,418850295947198464,-154.766,326.86,747.323,-0.20599,0.692624,1.4767,0.0
84457,4503737066323968,-306.42,192.889,686.7639999999999,-0.8360200000000001,0.651281,2.00146,0.001263509537204017
84464,418842049609990144,-334.088,132.421,771.982,-0.281587,0.223125,0.755993,0.0
84465,747617054474895360,-332.12699999999995,135.673,721.586,-0.333785,0.22117199999999998,0.76541,0.0
84535,153128915680886784,41.2951,-362.911,846.189,0.313488,-1.8186,4.25304,0.0017982306610603137
84566,639514583060447232,274.876,-236.475,817.112,0.0708061,-0.199787,0.44538500000000003,0.0
84714,423347298504802304,-356.301,-2.73624,921.953,-0.167425,-0.11482300000000001,0.397728,0.0
84760,864691540788776961,-117.225,-336.23199999999997,881.1669999999999,-0.211997,-0.267565,0.31708200000000003,0.0
84783,797142425461071874,127.05799999999999,-333.72,876.7389999999999,0.000576786,-0.251988,0.151696,0.0
84838,4533836197134336,334.73199999999997,122.96799999999999,909.0239999999999,0.129121,0.152771,0.492281,0.0
84856,166634148285382656,169.577,316.71299999999997,900.775,0.410137,0.9765879999999999,2.66645,0.001385494362466321
84857,4508616149172224,182.58700000000002,306.723,886.9830000000001,0.756083,1.06578,3.23983,0.0018558014740749909
