hit_id,x,y,z,volume_id,layer_id,module_id
44797,86.7484,-147.703,224.708,8,8,806
44854,164.607,-53.8175,270.714,8,8,816
44885,163.392,52.5062,266.454,8,8,823
44943,80.4482,152.377,269.302,8,8,833
44986,-61.7664,159.78799999999998,219.46099999999998,8,8,843
45001,-83.8997,149.751,269.914,8,8,845
45039,-140.631,100.103,231.842,8,8,851
45057,-155.58700000000002,73.9452,268.478,8,8,853
45075,-164.96,51.3451,213.69,8,8,855
45085,-168.827,33.5033,232.447,8,8,856
45092,-170.987,20.3686,250.217,8,8,857
45110,-166.457,-39.4834,328.583,8,8,861
45193,35.4359,-169.033,307.921,8,8,881
45217,94.5618,-142.812,347.533,8,8,885
45267,170.541,-22.9806,338.44,8,8,896
45270,170.555,-23.6928,323.09,8,8,896
45284,167.83599999999998,35.6002,296.514,8,8,900
45295,153.21,76.5966,323.069,8,8,903
45321,108.01899999999999,132.446,304.373,8,8,908
45343,35.389,167.342,301.88599999999997,8,8,914
45370,-17.8141,170.298,327.254,8,8,918
45410,-148.046,87.5936,331.764,8,8,930
45412,-149.671,83.5669,325.158,8,8,930
45430,-164.972,47.7628,309.231,8,8,933
45443,-171.16299999999998,2.4449099999999997,289.525,8,8,936
45453,-169.697,-25.6208,366.666,8,8,938
45497,-67.4953,-158.472,360.175,8,8,951
45525,14.0916,-171.64,400.165,8,8,957
45560,156.099,-72.3089,377.416,8,8,970
45582,171.15200000000002,12.1923,419.517,8,8,976
45595,166.865,44.7685,362.463,8,8,979
45624,98.6931,140.346,364.726,8,8,987
45662,-15.718,171.275,416.74800000000005,8,8,996
45665,-26.4782,170.377,362.287,8,8,997
45675,-85.4694,148.623,355.089,8,8,1001
45719,-162.681,53.898999999999994,360.311,8,8,1010
45728,-168.592,37.3289,370.3,8,8,1012
45793,-57.3048,-162.374,483.458,8,8,1030
45799,-29.9931,-169.47400000000002,465.843,8,8,1032
45919,129.041,112.31700000000001,484.12199999999996,8,8,1062
45930,88.4073,146.69,427.694,8,8,1066
45978,-89.6695,146.965,484.17699999999996,8,8,1080
45987,-104.715,135.77,474.57599999999996,8,8,1081
46020,-149.828,83.1795,461.735,8,8,1086
46029,-156.016,70.9144,460.63800000000003,8,8,1087
71168,-252.25,-84.6331,-1021.24,13,2,2
71176,-220.963,-141.373,-1029.64,13,2,4
71207,-5.88449,-264.097,-1065.0,13,2,10
71238,200.97,-167.99099999999999,-1081.0,13,2,16
71309,-182.488,190.96599999999998,-1028.5,13,2,35
71326,-258.449,-30.7049,-879.6,13,2,41
71329,-256.21299999999997,0.535204,-930.6,13,2,41
71334,-250.615,-69.0036,-885.6,13,2,42
71339,-239.609,-95.7494,-904.8,13,2,43
71438,187.562,182.343,-956.16,13,2,65
71473,-56.317,251.703,-953.2,13,2,72
71481,-92.1254,240.50599999999997,-902.0,13,2,73
71541,-223.39700000000002,-135.611,-814.4,13,2,84
71553,-126.26299999999999,-231.696,-823.8,13,2,87
71641,261.41200000000003,-17.4296,-792.2,13,2,100
71645,261.22900000000004,27.9878,-783.8,13,2,101
71701,-48.8075,255.325,-778.2,13,2,112
71735,-225.204,133.974,-840.6,13,2,117
71759,-258.319,-28.8829,-676.8,13,2,121
71796,-141.382,-215.09,-718.4,13,2,127
71802,-89.3701,-244.585,-743.6,13,2,128
71813,42.9336,-259.325,-683.5,13,2,131
71824,82.3014,-249.47299999999998,-718.8,13,2,132
71831,60.0632,-251.382,-740.4,13,2,132
71849,194.093,-170.024,-734.2,13,2,136
71895,213.605,151.164,-699.2,13,2,144
71903,184.185,187.767,-722.0,13,2,145
71917,139.709,216.498,-686.2,13,2,147
71960,-185.66099999999997,185.49599999999998,-726.8,13,2,155
71982,-234.82,105.56,-752.2,13,2,158
72006,-252.796,-78.2725,-656.4,13,2,162
72040,-161.809,-208.104,-622.8,13,2,166
72041,-180.965,-185.995,-589.0,13,2,166
72052,-85.9055,-250.138,-649.4,13,2,168
72116,262.764,-40.1335,-585.6,13,2,179
72134,259.592,5.12629,-578.4,13,2,181
72153,239.298,109.348,-590.2,13,2,183
72172,197.234,172.42,-619.2,13,2,185
72174,197.50900000000001,171.97799999999998,-574.2,13,2,185
72181,172.863,195.347,-601.2,13,2,186
72183,167.375,201.68,-608.1,13,2,186
72185,147.744,213.612,-567.8,13,2,187
72220,-103.524,240.74,-637.0,13,2,193
72250,-224.535,134.769,-603.8,13,2,197
72251,-225.59900000000002,133.505,-670.8,13,2,197
72313,-241.736,-87.1555,-530.4,13,2,203
72367,-13.8047,-259.21,-465.8,13,2,210
72404,100.564,-238.417,-489.2,13,2,213
72422,197.933,-166.697,-507.2,13,2,216
72425,207.83900000000003,-158.115,-536.8,13,2,216
72450,251.642,-59.6447,-485.2,13,2,219
72457,258.249,-17.9345,-465.8,13,2,220
72469,258.585,32.6067,-503.2,13,2,221
72499,217.38299999999998,142.22299999999998,-522.8,13,2,224
72537,100.537,237.85,-522.0,13,2,228
72544,70.3434,247.299,-474.2,13,2,229
72557,-14.4664,257.28700000000003,-500.6,13,2,231
72560,-36.3305,258.85200000000003,-492.2,13,2,231
72651,-223.078,-136.366,-377.5,13,2,244
72665,-201.547,-165.493,-396.4,13,2,245
72688,-113.079,-233.75,-447.4,13,2,248
72693,-52.6792,-257.671,-412.3,13,2,249
72702,-19.053,-261.034,-371.0,13,2,250
72711,23.2798,-260.892,-381.4,13,2,251
72859,159.094,211.238,-463.8,13,2,266
72929,-63.7658,254.041,-394.0,13,2,272
73004,-250.46099999999998,-70.7971,-309.6,13,2,282
73011,-237.206,-105.456,-264.0,13,2,283
73034,-190.80900000000003,-177.127,-327.6,13,2,285
73047,-138.265,-217.71400000000003,-317.28,13,2,287
73050,-130.56,-224.201,-344.4,13,2,287
73064,-105.149,-235.06799999999998,-258.6,13,2,288
73065,-114.021,-229.718,-297.6,13,2,288
73077,-25.2979,-256.536,-272.4,13,2,290
73126,161.246,-200.696,-321.2,13,2,295
73195,261.52099999999996,-3.86995,-273.6,13,2,300
73215,252.06099999999998,52.1456,-336.0,13,2,302
73278,46.9569,256.793,-310.8,13,2,309
73321,-92.8761,240.32,-255.6,13,2,313
73328,-137.39600000000002,219.423,-318.0,13,2,314
73378,-255.393,50.4037,-267.6,13,2,319
73386,-255.905,49.1436,-317.4,13,2,319
73393,-260.578,7.92178,-266.4,13,2,320
73403,-260.38,-16.1381,-201.2,13,2,321
73404,-259.189,0.499317,-233.0,13,2,321
73438,-228.68,-123.10799999999999,-183.4,13,2,324
73441,-218.43099999999998,-147.365,-242.6,13,2,324
73467,-120.91799999999999,-236.196,-153.4,13,2,327
73506,59.5679,-254.40200000000002,-229.0,13,2,332
73514,96.3538,-242.515,-187.4,13,2,333
73557,237.24400000000003,-119.67399999999999,-162.2,13,2,337
73564,238.197,-118.542,-185.0,13,2,337
73598,263.17900000000003,-9.83243,-240.2,13,2,340
73603,259.241,-26.7633,-180.543,13,2,340
73604,259.491,-25.6891,-158.6,13,2,340
73617,261.14599999999996,26.8308,-225.2,13,2,341
73623,260.329,15.4199,-165.8,13,2,341
73631,255.646,45.0745,-192.2,13,2,342
73637,253.658,68.2294,-194.6,13,2,342
73651,222.915,136.753,-176.6,13,2,344
73660,192.03400000000002,180.773,-162.8,13,2,345
73694,125.426,232.40099999999998,-243.8,13,2,347
73734,16.3777,261.657,-221.0,13,2,350
73775,-155.409,215.032,-177.0,13,2,354
73801,-196.31400000000002,172.024,-245.6,13,2,356
73832,-256.851,54.6991,-222.2,13,2,359
73837,-258.18,51.4253,-161.4,13,2,359
73856,-257.732,-20.6905,-120.4,13,2,361
73859,-257.558,-18.2567,-130.0,13,2,361
73898,-237.17700000000002,-105.573,-114.4,13,2,363
73900,-240.942,-90.3653,-124.4,13,2,363
73995,-19.0254,-257.995,-60.4,13,2,370
74012,59.4388,-251.435,-137.2,13,2,372
74030,104.62100000000001,-237.412,-132.7,13,2,373
74081,245.62400000000002,-87.6461,-52.0,13,2,378
74091,250.58900000000003,-79.414,-55.2,13,2,378
74099,253.738,-54.4806,-138.4,13,2,379
74147,252.201,50.5249,-94.8,13,2,382
74189,197.013,167.16299999999998,-53.5429,13,2,385
74221,141.515,214.97799999999998,-55.6,13,2,387
74226,118.963,233.965,-82.0,13,2,387
74250,75.4951,245.208,-71.2,13,2,389
74292,-78.3294,249.81400000000002,-145.6,13,2,392
74302,-79.2858,249.732,-140.8,13,2,392
74341,-148.671,214.65900000000002,-53.2,13,2,394
74358,-181.949,187.80700000000002,-101.2,13,2,395
74379,-219.255,136.435,-148.0,13,2,397
74417,-247.585,69.6392,-133.6,13,2,399
74438,-262.3,-42.9495,-41.4,13,2,401
74468,-255.297,-49.1396,41.4,13,2,402
74473,-240.96400000000003,-102.618,-7.0,13,2,403
74514,-206.36700000000002,-157.75,-11.4,13,2,405
74533,-158.03799999999998,-212.458,-29.4,13,2,406
74537,-128.884,-229.49,43.8,13,2,407
74540,-148.56,-212.925,20.4,13,2,407
74541,-126.038,-231.885,24.6,13,2,407
74563,-113.867,-233.274,11.4,13,2,408
74588,-19.1439,-261.013,37.8,13,2,410
74590,-34.0266,-257.552,-19.8,13,2,410
74627,94.1406,-243.063,1.8,13,2,413
74685,241.331,-100.509,51.0,13,2,418
74687,236.993,-107.70200000000001,-10.2,13,2,418
74688,250.544,-85.2319,-48.6,13,2,418
74695,250.627,-85.0948,-30.6,13,2,418
74723,258.612,-29.4682,-16.2,13,2,420
74731,260.841,-19.8841,-43.8,13,2,420
74814,164.03599999999997,205.535,24.6,13,2,426
74855,100.303,241.455,34.2,13,2,428
74860,103.11200000000001,239.761,-42.6,13,2,428
74875,39.0587,263.2,-29.4,13,2,429
74885,-0.219228,265.517,39.0,13,2,430
74908,-34.5709,261.7,24.6,13,2,431
74966,-137.564,222.572,-25.8,13,2,434
74969,-123.59899999999999,228.47299999999998,-1.8,13,2,434
74984,-188.108,187.467,-25.8,13,2,435
74991,-172.386,197.255,24.6,13,2,435
75045,-233.52200000000002,113.456,-12.6,13,2,438
75077,-257.861,-22.4859,58.0,13,2,441
75101,-236.68599999999998,-107.553,116.8,13,2,443
75150,-147.81799999999998,-209.671,64.0,13,2,447
75156,-134.293,-221.058,80.8,13,2,447
75184,-1.10379,-262.164,77.2,13,2,450
75194,-35.1937,-254.235,84.4,13,2,450
75202,16.6741,-257.445,153.2,13,2,451
75205,41.9561,-259.255,106.0,13,2,451
75229,98.31200000000001,-238.97400000000002,106.0,13,2,453
75271,193.388,-170.635,97.2,13,2,456
75285,211.78400000000002,-145.309,120.4,13,2,457
75377,216.278,144.839,115.6,13,2,464
75406,118.10600000000001,234.68599999999998,110.8,13,2,467
75418,134.263,221.084,132.4,13,2,467
75482,-20.1718,257.695,96.4,13,2,471
75576,-214.952,141.545,77.2,13,2,477
75586,-245.21099999999998,88.3311,139.6,13,2,478
75613,-256.47900000000004,25.5447,112.8,13,2,480
75630,-254.937,-53.3242,221.0,13,2,482
75687,-172.81,-195.407,176.6,13,2,486
75696,-122.18299999999999,-235.13099999999997,249.2,13,2,487
75747,31.1796,-261.457,174.2,13,2,491
75761,120.0,-236.66099999999997,253.4,13,2,493
75795,209.42,-160.67,169.1,13,2,496
75804,212.00400000000002,-158.43,223.4,13,2,496
75828,251.05900000000003,-68.9682,161.0,13,2,499
75882,196.62099999999998,173.40400000000002,192.2,13,2,505
75897,162.878,206.87099999999998,166.28,13,2,506
75921,130.16299999999998,228.41299999999998,244.28,13,2,507
75961,25.7151,259.485,252.6,13,2,510
76024,-147.438,218.4,161.0,13,2,514
76140,-194.34,-171.456,284.4,13,2,525
76149,-173.324,-190.28400000000002,320.4,13,2,526
76193,-21.85,-257.33799999999997,287.7,13,2,530
76211,24.7157,-258.02099999999996,301.733,13,2,531
76256,161.031,-200.83,313.2,13,2,535
76287,222.088,-133.069,270.0,13,2,537
76307,248.127,-68.305,315.6,13,2,539
76347,233.889,118.852,295.2,13,2,543
76363,186.877,183.44299999999998,298.8,13,2,545
76453,-79.8836,249.68099999999998,303.0,13,2,552
76509,-211.75799999999998,145.34,345.0,13,2,557
76531,-255.078,51.181999999999995,324.0,13,2,559
76535,-248.78400000000002,66.6866,348.4,13,2,559
76565,-260.692,-20.495,446.68,13,2,561
76584,-218.90599999999998,-146.241,434.5,13,2,564
76642,-9.403880000000001,-263.279,375.4,13,2,570
76652,1.97242,-265.925,436.6,13,2,570
76661,58.0668,-254.53,398.2,13,2,572
76665,57.2298,-254.602,379.0,13,2,572
76681,144.012,-219.84799999999998,442.0,13,2,574
76711,230.262,-118.861,412.12,13,2,578
76744,253.959,64.7223,407.2,13,2,582
76791,114.86,232.675,405.4,13,2,588
76806,34.0266,257.552,463.0,13,2,590
76847,-131.705,225.048,438.4,13,2,594
76885,-226.733,132.158,410.8,13,2,597
76908,-257.363,53.43899999999999,382.6,13,2,599
76929,-258.601,-32.8194,557.0,13,2,601
76936,-249.915,-77.1537,498.5,13,2,602
76971,-94.4395,-241.52700000000002,548.8,13,2,608
77050,259.606,-40.0262,499.4,13,2,619
77055,257.911,-19.389,505.6,13,2,620
77076,251.261,61.4713,547.4,13,2,622
77103,157.87,208.12099999999998,557.0,13,2,626
77144,-51.3286,252.132,494.9,13,2,632
77145,-54.6431,251.847,547.6,13,2,632
77162,-119.78399999999999,226.865,530.0,13,2,634
77184,-223.093,131.876,491.0,13,2,637
77187,-218.044,137.873,543.2,13,2,637
77190,-246.017,86.9953,531.8,13,2,638
77192,-243.641,90.9343,471.2,13,2,638
77196,-246.176,73.1107,550.0,13,2,639
77241,-189.01,-185.62900000000002,607.8,13,2,645
77285,25.3944,-261.043,608.4,13,2,651
77319,221.375,-138.523,577.2,13,2,657
77358,254.97299999999998,52.9057,645.9,13,2,662
77387,130.078,228.485,657.6,13,2,667
77389,129.833,228.69099999999997,652.8,13,2,667
77410,-0.16728099999999999,265.505,613.0,13,2,670
77422,-53.4438,254.92700000000002,630.6,13,2,672
77523,-131.713,-223.23,772.8,13,2,687
77533,-75.038,-245.393,728.0,13,2,689
77568,102.816,-237.859,761.2,13,2,693
77645,214.84599999999998,148.22899999999998,772.0,13,2,704
77658,168.903,195.387,745.12,13,2,706
77685,-9.69861,256.94599999999997,763.9,13,2,711
77689,-53.5804,251.938,701.2,13,2,712
77707,-142.911,217.093,733.2,13,2,714
77709,-129.003,222.96900000000002,722.32,13,2,714
77745,-246.953,85.4425,705.8,13,2,718
77755,-258.217,43.4483,709.2,13,2,719
77790,-133.382,-225.703,825.2,13,2,727
77802,-61.9634,-253.90200000000002,789.8,13,2,729
77803,-67.1151,-251.81099999999998,866.6,13,2,729
77804,-79.0493,-246.96599999999998,860.0,13,2,729
77814,-28.4293,-258.853,861.4,13,2,730
77828,54.2408,-254.859,794.6,13,2,732
77835,119.185,-236.863,857.0,13,2,733
77836,116.505,-237.52599999999998,818.6,13,2,733
77857,237.42700000000002,-106.98200000000001,788.0,13,2,738
77912,106.777,237.551,813.8,13,2,748
77954,-211.188,159.138,823.4,13,2,756
78015,-43.8251,-258.064,922.5,13,2,769
78038,109.10600000000001,-236.30200000000002,952.2,13,2,773
78043,127.632,-223.549,926.4,13,2,774
78059,226.49400000000003,-127.837,903.0,13,2,777
78076,252.424,47.9212,962.4,13,2,782
78140,-212.239,144.769,969.2,13,2,797
78235,247.907,-89.6048,1045.8,13,2,818
78331,-264.478,4.2481800000000005,993.8,13,2,840
78374,-175.99900000000002,-315.522,-1014.4,13,4,10
78375,-146.71200000000002,-328.93300000000005,-1030.2,13,4,11
78392,94.4012,-348.116,-1033.8,13,4,17
78412,293.166,-210.91,-1038.4,13,4,23
78434,356.648,46.5924,-1074.6,13,4,30
78452,246.541,262.717,-992.8,13,4,36
78490,-260.848,248.088,-998.6,13,4,50
78501,-327.94699999999995,159.819,-1066.6,13,4,52
78514,-356.917,-9.279,-937.8,13,4,57
78553,-146.939,-325.33299999999997,-881.52,13,4,67
78561,-8.593539999999999,-360.342,-964.0,13,4,70
78638,311.651,179.12400000000002,-966.6,13,4,89
78639,309.505,184.915,-877.44,13,4,89
78651,201.054,298.54900000000004,-959.4,13,4,93
78702,-281.654,227.013,-943.92,13,4,106
78724,-359.092,14.571,-964.8,13,4,112
78757,-237.562,-273.563,-858.8,13,4,120
78814,351.79699999999997,-74.4994,-796.2,13,4,139
78818,361.506,-17.5191,-834.8,13,4,140
78822,365.435,1.2745799999999998,-810.8,13,4,140
78840,337.032,126.022,-813.5,13,4,144
78860,263.063,250.801,-843.2,13,4,147
78864,232.273,279.95099999999996,-839.4,13,4,148
78866,193.013,310.42,-800.3,13,4,149
78896,-123.88,337.56300000000005,-877.0,13,4,158
78930,-320.362,169.696,-836.2,13,4,164
78958,-358.334,-24.3324,-682.0,13,4,169
78969,-345.12300000000005,-94.4168,-742.6,13,4,171
79042,133.94,-332.01599999999996,-677.8,13,4,186
79061,298.27099999999996,-201.342,-741.4,13,4,191
79071,354.13,-78.2503,-675.2,13,4,194
79090,353.525,55.1283,-692.4,13,4,198
79129,147.11700000000002,325.225,-721.0,13,4,207
79141,-9.23917,356.913,-692.8,13,4,211
79247,-150.434,-326.688,-615.8,13,4,235
79252,-45.5758,-361.32800000000003,-577.8,13,4,237
79255,-77.1334,-350.92900000000003,-663.2,13,4,237
79390,232.511,279.663,-616.2,13,4,260
79400,167.705,321.89099999999996,-653.743,13,4,262
79410,93.1121,350.57,-664.6,13,4,264
79497,-330.04699999999997,-141.892,-530.48,13,4,284
79507,-284.449,-223.17700000000002,-549.2,13,4,286
79522,-212.428,-287.58299999999997,-544.4,13,4,289
79525,-193.048,-306.26599999999996,-483.2,13,4,289
79562,2.66438,-362.69599999999997,-516.08,13,4,294
79569,5.83424,-356.592,-519.5,13,4,295
79633,357.131,-48.8343,-545.6,13,4,307
79638,358.50300000000004,26.1245,-478.4,13,4,309
79656,311.221,180.28599999999997,-497.6,13,4,313
79725,-68.1928,353.286,-542.8,13,4,324
79778,-334.70300000000003,131.40200000000002,-471.68,13,4,333
79826,-349.17800000000005,-86.3106,-427.4,13,4,339
79830,-337.39599999999996,-124.553,-363.8,13,4,340
79848,-275.216,-232.22299999999998,-455.8,13,4,343
79863,-163.816,-324.878,-365.8,13,4,346
79873,-140.04399999999998,-332.955,-416.2,13,4,347
79874,-144.908,-330.02099999999996,-453.4,13,4,347
79899,45.5359,-356.667,-402.25,13,4,352
79907,148.069,-331.574,-359.4,13,4,354
79929,234.86700000000002,-273.486,-419.8,13,4,357
79986,359.466,4.7081800000000005,-375.4,13,4,365
80041,100.939,346.975,-434.2,13,4,376
80063,-57.0706,356.45599999999996,-436.2,13,4,380
80078,-204.377,297.252,-443.8,13,4,384
80120,-357.024,79.0566,-377.2,13,4,390
80135,-356.80800000000005,-8.12411,-272.4,13,4,393
80176,-269.322,-235.81400000000002,-261.6,13,4,399
80242,125.98,-333.98699999999997,-255.6,13,4,410
80323,359.13300000000004,32.8149,-271.2,13,4,421
80331,353.315,66.6197,-309.6,13,4,422
80339,346.556,83.4971,-264.8,13,4,423
80393,143.349,327.497,-270.0,13,4,431
80399,145.952,325.927,-334.8,13,4,431
80478,-264.79400000000004,240.97099999999998,-336.0,13,4,442
80493,-350.584,85.9739,-338.914,13,4,446
80500,-355.215,54.6469,-307.8,13,4,447
80502,-350.32099999999997,69.5013,-345.6,13,4,447
80519,-360.45599999999996,-15.2217,-163.4,13,4,449
80527,-356.656,-46.1391,-184.2,13,4,450
80550,-320.518,-163.734,-157.4,13,4,453
80554,-322.478,-158.445,-179.0,13,4,453
80558,-311.65,-187.66400000000002,-253.4,13,4,453
80585,-200.601,-303.105,-211.4,13,4,457
80629,101.117,-347.235,-189.8,13,4,465
80636,182.195,-313.677,-183.08,13,4,467
80667,306.649,-196.925,-227.982,13,4,471
80674,305.659,-197.952,-252.2,13,4,471
80692,332.975,-140.01,-223.4,13,4,473
80694,345.338,-119.512,-232.657,13,4,473
80719,360.276,13.3101,-230.6,13,4,477
80724,359.86300000000006,8.9295,-255.8,13,4,477
80747,336.24199999999996,129.21200000000002,-195.0,13,4,480
80764,302.67400000000004,193.627,-242.0,13,4,482
80775,274.909,232.69099999999997,-224.6,13,4,483
80781,227.997,285.117,-237.8,13,4,484
80852,-116.941,345.158,-200.6,13,4,493
80882,-166.209,319.601,-235.4,13,4,495
80884,-223.66299999999998,287.526,-239.0,13,4,496
80901,-270.457,240.13299999999998,-215.72,13,4,498
80948,-355.119,64.4192,-193.4,13,4,503
80951,-355.29400000000004,63.8873,-225.8,13,4,503
80965,-359.718,-39.0274,-56.8,13,4,505
81037,-217.295,-282.89099999999996,-64.0,13,4,513
81059,-80.1599,-353.25300000000004,-86.08,13,4,516
81169,335.224,-130.539,-75.4,13,4,529
81173,336.99800000000005,-115.55799999999999,-101.2,13,4,530
81177,348.894,-73.8323,-73.6,13,4,531
81188,355.376,-32.3466,-59.2,13,4,532
81208,359.718,39.0274,-136.0,13,4,533
81250,232.27200000000002,275.301,-118.0,13,4,540
81259,190.571,308.654,-76.0,13,4,541
81280,128.244,336.608,-59.2,13,4,543
81290,92.9298,347.389,-84.7,13,4,544
81297,79.0622,353.75800000000004,-103.6,13,4,544
81381,-247.998,261.351,-134.8,13,4,553
81463,-356.309,-65.0826,27.0,13,4,562
81494,-318.558,-169.02200000000002,-12.6,13,4,565
81520,-242.179,-267.986,-42.6,13,4,568
81535,-180.916,-311.746,11.4,13,4,570
81541,-155.885,-330.968,35.4,13,4,570
81556,-105.04700000000001,-345.089,-28.2,13,4,572
81578,1.64175,-359.17699999999996,53.4,13,4,575
81596,106.947,-346.47,5.4,13,4,577
81648,332.789,-140.31799999999998,-13.8,13,4,585
81652,328.72,-147.066,-36.6,13,4,585
81664,352.565,-72.1693,-23.4,13,4,587
81761,213.185,290.973,34.2,13,4,597
81795,87.708,353.051,30.6,13,4,600
81823,-26.1732,361.48699999999997,-24.6,13,4,603
81826,-26.2528,361.495,53.4,13,4,603
81839,-78.0004,356.07300000000004,34.2,13,4,604
81864,-171.34799999999998,317.69599999999997,-1.8,13,4,607
81875,-177.949,315.25,-0.599997,13,4,607
81878,-159.608,322.047,-3.0,13,4,607
81881,-210.84099999999998,293.992,-36.6,13,4,608
81908,-268.78700000000003,241.516,-35.4,13,4,610
81912,-281.923,222.57299999999998,34.2,13,4,611
81927,-319.688,170.574,-17.4,13,4,612
81983,-353.083,-79.2576,80.8,13,4,618
81993,-342.67400000000004,-113.07700000000001,123.7,13,4,619
82037,-199.75799999999998,-299.798,62.8,13,4,625
82040,-207.408,-292.422,115.2,13,4,625
82053,-177.24400000000003,-310.82599999999996,91.6,13,4,626
82076,-55.3308,-354.99,116.8,13,4,629
82090,-15.6281,-358.871,104.8,13,4,630
82091,-22.48,-357.439,140.8,13,4,630
82125,144.54,-329.392,148.0,13,4,634
82166,285.129,-224.136,137.2,13,4,638
82193,339.39300000000003,-110.34200000000001,67.9,13,4,642
82236,328.11300000000006,149.704,92.8,13,4,648
82286,175.15,312.434,150.4,13,4,654
82294,126.59899999999999,337.599,154.0,13,4,655
82338,6.46621,360.787,134.8,13,4,658
82422,-323.275,161.033,109.6,13,4,668
82469,-333.68199999999996,-139.553,162.2,13,4,676
82485,-248.122,-260.807,231.8,13,4,680
82524,44.0541,-363.171,217.4,13,4,687
82525,37.5628,-362.56,217.4,13,4,687
82534,80.6921,-349.916,237.8,13,4,689
82589,308.96299999999997,-194.525,170.6,13,4,695
82597,306.53700000000003,-187.699,234.68,13,4,696
82601,353.202,-87.3808,224.6,13,4,698
82642,317.613,171.57299999999998,159.8,13,4,705
82765,-211.30599999999998,293.758,222.2,13,4,720
82823,-351.914,74.1448,195.8,13,4,727
82832,-360.51599999999996,22.2566,158.6,13,4,728
82846,-353.074,-79.7375,288.0,13,4,730
82919,-177.308,-310.777,337.2,13,4,738
82973,155.451,-326.69,341.4,13,4,746
83017,312.117,-175.563,304.8,13,4,752
83066,292.716,206.78400000000002,342.0,13,4,762
83101,188.21400000000003,302.401,270.48,13,4,766
83102,129.08,336.103,344.05699999999996,13,4,767
83272,-268.143,-243.035,458.2,13,4,791
83283,-250.278,-258.203,403.9,13,4,792
83327,3.33426,-359.336,409.3,13,4,799
83354,157.259,-329.29900000000004,401.8,13,4,802
83374,261.14599999999996,-247.842,419.8,13,4,806
83387,321.564,-168.13099999999997,377.8,13,4,808
83394,327.728,-160.105,416.2,13,4,808
83412,352.264,-73.0811,442.6,13,4,811
83449,333.884,138.738,410.8,13,4,816
83532,-36.5871,362.468,369.1,13,4,827
83542,-126.895,336.816,418.6,13,4,830
83612,-359.653,26.3834,452.44,13,4,840
83674,-158.766,-325.01599999999996,563.273,13,4,850
83697,1.59941,-362.473,513.8,13,4,854
83711,60.8207,-353.421,524.0,13,4,856
83719,96.6642,-344.82800000000003,548.8,13,4,857
83730,185.162,-309.414,543.2,13,4,859
83788,353.337,65.3799,560.0,13,4,870
83848,148.316,324.502,557.6,13,4,879
83911,-279.029,229.18599999999998,496.4,13,4,890
83924,-301.676,197.80900000000003,485.2,13,4,891
83930,-291.33,208.541,564.8,13,4,891
83945,-340.95300000000003,121.039,492.4,13,4,893
83953,-341.92199999999997,104.835,524.0,13,4,894
83967,-356.288,-66.2744,626.52,13,4,898
83989,-287.985,-222.752,607.5,13,4,902
84013,-84.3326,-354.601,592.714,13,4,908
84061,277.496,-234.30599999999998,610.6,13,4,918
84162,12.4096,362.575,654.9,13,4,938
84181,-178.62400000000002,315.0,631.2,13,4,943
84200,-328.191,159.502,666.6,13,4,948
84225,-359.42199999999997,-35.8813,772.6,13,4,953
84243,-333.285,-128.815,680.8,13,4,956
84252,-286.56,-218.99099999999999,735.28,13,4,958
84271,-119.96600000000001,-341.6,770.4,13,4,963
84277,-88.5132,-349.417,722.8,13,4,964
84344,353.38800000000003,-60.1936,686.2,13,4,979
84347,361.913,-1.07869,707.44,13,4,980
84356,353.13199999999995,76.6181,770.2,13,4,982
84389,229.33900000000003,278.844,772.0,13,4,988
84417,-28.5935,358.736,722.8,13,4,995
84424,-101.556,344.186,771.4,13,4,997
84426,-114.913,342.43300000000005,706.72,13,4,997
84427,-117.221,342.13,702.4,13,4,997
84434,-154.752,326.863,747.4,13,4,998
84457,-306.433,192.875,686.8,13,4,1003
84464,-334.087,132.422,772.0,13,4,1005
84465,-332.14599999999996,135.642,721.6,13,4,1005
84535,41.2531,-362.907,845.8,13,4,1023
84566,274.894,-236.46,816.92,13,4,1030
84714,-356.30300000000005,-2.76117,922.0,13,4,1065
84760,-117.25200000000001,-336.22,881.04,13,4,1076
84783,127.075,-333.715,876.72,13,4,1082
84838,334.727,122.991,909.0,13,4,1096
84856,169.577,316.71299999999997,900.8,13,4,1102
84857,182.584,306.725,887.2,13,4,1102
84934,-346.184,82.0573,972.3,13,4,1119
84972,-87.4172,-353.185,1040.8,13,4,1132
84973,-89.3074,-352.31699999999995,989.2,13,4,1132
84986,22.9475,-361.184,1011.4,13,4,1135
85052,291.20599999999996,216.365,1074.6,13,4,1154
85068,183.787,309.541,1080.1,13,4,1158
85070,125.179,341.92,1007.8,13,4,1159
85088,-67.6022,356.26300000000003,1080.4,13,4,1164
85093,-129.062,336.279,1029.88,13,4,1166
85098,-210.949,293.938,1023.4,13,4,1168
85131,-363.414,8.39632,1053.4,13,4,1176
85136,-498.264,-74.8529,-1059.4,13,6,2
85178,-236.517,-441.517,-984.7,13,6,14
85237,438.64,-245.327,-1043.08,13,6,33
85292,224.08700000000002,450.64300000000003,-1018.6,13,6,53
85349,-493.723,93.8816,-1019.8,13,6,76
85429,177.33599999999998,-469.458,-950.4,13,6,102
85474,488.99800000000005,-98.1512,-924.4,13,6,115
85478,494.69699999999995,-60.6947,-897.6,13,6,116
85493,488.58,96.7133,-965.6,13,6,120
85530,98.8632,492.454,-923.1,13,6,134
